label	parent	node	branch.length	families	clade
Myriopholis_adleri	8980	2088	6.028523	Leptotyphlopidae	Scolecophidia
Myriopholis_algeriensis	8982	2091	26.843105	Leptotyphlopidae	Scolecophidia
Myriopholis_blanfordi	8982	2092	26.843105	Leptotyphlopidae	Scolecophidia
Myriopholis_boueti	8981	2090	1.453699	Leptotyphlopidae	Scolecophidia
Myriopholis_longicauda	8977	2093	35.178391	Leptotyphlopidae	Scolecophidia
Myriopholis_macrorhyncha	8980	2087	6.028523	Leptotyphlopidae	Scolecophidia
Myriopholis_rouxestevae	8981	2089	1.453699	Leptotyphlopidae	Scolecophidia
Myron_richardsonii	8360	1457	5.697383	Homalopsidae	Alethinophidia
Myrrophis_chinensis	8371	1472	5.255026	Homalopsidae	Alethinophidia
Nactus_acutus	12955	6071	18.455659	Gekkonidae	Gekkota
Nactus_cheverti	12960	6064	7.160567	Gekkonidae	Gekkota
Nactus_eboracensis	12956	6070	17.089273	Gekkonidae	Gekkota
Nactus_galgajuga	12960	6065	7.160567	Gekkonidae	Gekkota
Nactus_kunan	12959	6066	7.995265	Gekkonidae	Gekkota
Nactus_multicarinatus	12961	6068	3.370811	Gekkonidae	Gekkota
Nactus_pelagicus	12961	6067	3.370811	Gekkonidae	Gekkota
Nactus_vankampeni	12957	6069	16.133761	Gekkonidae	Gekkota
Nadzikambia_baylissi	10362	3469	3.380288	Chamaeleonidae	Iguania
Nadzikambia_mlanjensis	10362	3470	3.380288	Chamaeleonidae	Iguania
Naja_anchietae	8076	1165	1.412015	Elapidae	Alethinophidia
Naja_annulata	8067	1157	5.19429175	Elapidae	Alethinophidia
Naja_annulifera	8076	1164	1.412015	Elapidae	Alethinophidia
Naja_arabica	8075	1162	1.1752	Elapidae	Alethinophidia
Naja_ashei	8086	1176	1.987764667	Elapidae	Alethinophidia
Naja_atra	8082	1172	1.256323	Elapidae	Alethinophidia
Naja_guineensis	8069	1154	3.961205	Elapidae	Alethinophidia
Naja_haje	8075	1161	1.1752	Elapidae	Alethinophidia
Naja_kaouthia	8081	1173	2.953241	Elapidae	Alethinophidia
Naja_katiensis	8084	1178	4.2341078	Elapidae	Alethinophidia
Naja_mandalayensis	8080	1167	1.864732	Elapidae	Alethinophidia
Naja_melanoleuca	8070	1160	4.051659667	Elapidae	Alethinophidia
Naja_mossambica	8087	1174	1.541663	Elapidae	Alethinophidia
Naja_multifasciata	8068	1156	5.001324	Elapidae	Alethinophidia
Naja_naja	8082	1171	1.256323	Elapidae	Alethinophidia
Naja_nigricincta	8087	1175	1.541663	Elapidae	Alethinophidia
Naja_nigricollis	8085	1177	3.11714975	Elapidae	Alethinophidia
Naja_nivea	8072	1166	3.630889333	Elapidae	Alethinophidia
Naja_nubiae	8088	1180	3.86303	Elapidae	Alethinophidia
Naja_pallida	8088	1179	3.86303	Elapidae	Alethinophidia
Naja_peroescobari	8069	1155	3.961205	Elapidae	Alethinophidia
Naja_savannula	8071	1158	2.735454	Elapidae	Alethinophidia
Naja_senegalensis	8074	1163	2.120596667	Elapidae	Alethinophidia
Naja_siamensis	8079	1169	2.528497	Elapidae	Alethinophidia
Naja_sputatrix	8080	1168	1.864732	Elapidae	Alethinophidia
Naja_subfulva	8071	1159	2.735454	Elapidae	Alethinophidia
Naja_sumatrana	8078	1170	2.681229	Elapidae	Alethinophidia
Namazonurus_campbelli	12364	5470	17.478993	Cordylidae	Scincoidea
Namazonurus_lawrenci	12365	5474	13.460625	Cordylidae	Scincoidea
Namazonurus_namaquensis	12363	5472	22.232615	Cordylidae	Scincoidea
Namazonurus_peersi	12365	5473	13.460625	Cordylidae	Scincoidea
Namazonurus_pustulatus	12364	5471	17.478993	Cordylidae	Scincoidea
Namibiana_labialis	8972	2076	2.559615	Leptotyphlopidae	Scolecophidia
Namibiana_occidentalis	8967	2086	36.38017882	Leptotyphlopidae	Scolecophidia
Nangura_spinosa	11956	5052	18.123287	Scincidae	Scincoidea
Nannoscincus_exos	11461	4559	13.27621	Scincidae	Scincoidea
Nannoscincus_fuscus	11462	4563	5.277851	Scincidae	Scincoidea
Nannoscincus_garrulus	11464	4565	5.965451	Scincidae	Scincoidea
Nannoscincus_gracilis	11464	4564	5.965451	Scincidae	Scincoidea
Nannoscincus_greeri	11461	4560	13.27621	Scincidae	Scincoidea
Nannoscincus_hanchisteus	11460	4557	10.11638	Scincidae	Scincoidea
Nannoscincus_humectus	11460	4556	10.11638	Scincidae	Scincoidea
Nannoscincus_manautei	11459	4558	14.38612333	Scincidae	Scincoidea
Nannoscincus_mariei	11462	4562	5.277851	Scincidae	Scincoidea
Nannoscincus_rankini	11457	4561	16.79695017	Scincidae	Scincoidea
Nannoscincus_slevini	11463	4566	11.02628233	Scincidae	Scincoidea
Narudasia_festiva	12763	5871	55.95769	Gekkonidae	Gekkota
Natriciteres_fuliginoides	7492	590	6.316808	Colubridae	Alethinophidia
Natriciteres_olivacea	7493	588	2.119629	Colubridae	Alethinophidia
Natriciteres_sylvatica	7493	589	2.119629	Colubridae	Alethinophidia
Natrix_astreptophora	7440	537	3.001259	Colubridae	Alethinophidia
Natrix_helvetica	7441	536	1.975984	Colubridae	Alethinophidia
Natrix_maura	7438	539	8.0877248	Colubridae	Alethinophidia
Natrix_natrix	7441	535	1.975984	Colubridae	Alethinophidia
Natrix_tessellata	7439	538	5.656208	Colubridae	Alethinophidia
Naultinus_elegans	13624	6729	0.735368	Diplodactylidae	Gekkota
Naultinus_gemmeus	13618	6732	3.91615825	Diplodactylidae	Gekkota
Naultinus_grayii	13624	6730	0.735368	Diplodactylidae	Gekkota
Naultinus_manukanus	13622	6725	0.942451	Diplodactylidae	Gekkota
Naultinus_punctatus	13623	6731	1.287295667	Diplodactylidae	Gekkota
Naultinus_rudis	13622	6726	0.942451	Diplodactylidae	Gekkota
Naultinus_stellatus	13620	6728	1.675581	Diplodactylidae	Gekkota
Naultinus_tuberculatus	13621	6727	1.282442	Diplodactylidae	Gekkota
Nebulifera_robusta	13614	6722	2.979078	Diplodactylidae	Gekkota
Neelaps_calonotus	8015	1102	8.273566	Elapidae	Alethinophidia
Nephrurus_amyae	13723	6829	3.774913	Carphodactylidae	Gekkota
Nephrurus_asper	13723	6830	3.774913	Carphodactylidae	Gekkota
Nephrurus_deleani	13720	6825	3.506659	Carphodactylidae	Gekkota
Nephrurus_laevissimus	13720	6824	3.506659	Carphodactylidae	Gekkota
Nephrurus_levis	13721	6828	9.1377	Carphodactylidae	Gekkota
Nephrurus_sheai	13722	6831	4.792548667	Carphodactylidae	Gekkota
Nephrurus_stellatus	13719	6826	9.570089	Carphodactylidae	Gekkota
Nephrurus_vertebralis	13721	6827	9.1377	Carphodactylidae	Gekkota
Nephrurus_wheeleri	13716	6832	14.46661133	Carphodactylidae	Gekkota
Nerodia_clarkii	7433	525	0.750522	Colubridae	Alethinophidia
Nerodia_cyclopion	7435	531	1.69504	Colubridae	Alethinophidia
Nerodia_erythrogaster	7429	527	3.747505	Colubridae	Alethinophidia
Nerodia_fasciata	7433	526	0.750522	Colubridae	Alethinophidia
Nerodia_floridana	7435	530	1.69504	Colubridae	Alethinophidia
Nerodia_harteri	7432	523	0.04331	Colubridae	Alethinophidia
Nerodia_paucimaculata	7432	522	0.04331	Colubridae	Alethinophidia
Nerodia_rhombifer	7434	529	2.209013	Colubridae	Alethinophidia
Nerodia_sipedon	7431	524	1.813639	Colubridae	Alethinophidia
Nerodia_taxispilota	7434	528	2.209013	Colubridae	Alethinophidia
Neusticurus_bicarinatus	11067	4176	25.754838	Gymnophthalmidae	Teioidea
Neusticurus_medemi	11069	4178	10.922859	Gymnophthalmidae	Teioidea
Neusticurus_racenisi	11069	4177	10.922859	Gymnophthalmidae	Teioidea
Neusticurus_rudis	11068	4175	5.970579	Gymnophthalmidae	Teioidea
Neusticurus_surinamensis	11068	4174	5.970579	Gymnophthalmidae	Teioidea
Ninia_atrata	7770	852	3.508009	Dipsadidae	Alethinophidia
Ninia_diademata	7767	856	5.7155764	Dipsadidae	Alethinophidia
Ninia_maculata	7769	854	3.70919	Dipsadidae	Alethinophidia
Ninia_psephota	7770	853	3.508009	Dipsadidae	Alethinophidia
Ninia_sebae	7768	855	4.72443125	Dipsadidae	Alethinophidia
Ninurta_coeruleopunctatus	12350	5463	31.22534867	Cordylidae	Scincoidea
Notechis_scutatus	7964	1047	1.993446	Elapidae	Alethinophidia
Nothobachia_ablephara	11093	4199	15.616724	Gymnophthalmidae	Teioidea
Nothopsis_rugosus	7834	944	12.48825026	Dipsadidae	Alethinophidia
Notomabuya_frenata	11631	4733	7.161184	Scincidae	Scincoidea
Notoscincus_ornatus	11747	5015	34.67604627	Scincidae	Scincoidea
Nucras_boulengeri	10760	3873	35.28513662	Lacertidae	Lacertoidea
Nucras_holubi	10765	3872	21.882029	Lacertidae	Lacertoidea
Nucras_intertexta	10766	3870	10.547537	Lacertidae	Lacertoidea
Nucras_lalandii	10762	3869	20.83475325	Lacertidae	Lacertoidea
Nucras_livida	10763	3868	14.308026	Lacertidae	Lacertoidea
Nucras_ornata	10766	3871	10.547537	Lacertidae	Lacertoidea
Nucras_taeniolata	10764	3866	6.857461	Lacertidae	Lacertoidea
Nucras_tessellata	10764	3867	6.857461	Lacertidae	Lacertoidea
Oedodera_marmorata	13661	6781	14.681392	Diplodactylidae	Gekkota
Oedura_bella	13605	6707	4.675006	Diplodactylidae	Gekkota
Oedura_castelnaui	13610	6716	10.208876	Diplodactylidae	Gekkota
Oedura_cincta	13602	6710	9.766673	Diplodactylidae	Gekkota
Oedura_coggeri	13610	6715	10.208876	Diplodactylidae	Gekkota
Oedura_filicipoda	13607	6711	7.797404	Diplodactylidae	Gekkota
Oedura_fimbria	13603	6709	7.217378	Diplodactylidae	Gekkota
Oedura_gemmata	13604	6708	5.904623	Diplodactylidae	Gekkota
Oedura_gracilis	13606	6713	12.07008	Diplodactylidae	Gekkota
Oedura_luritja	13600	6714	15.173265109999999	Diplodactylidae	Gekkota
Oedura_marmorata	13605	6706	4.675006	Diplodactylidae	Gekkota
Oedura_monilis	13609	6717	12.663599	Diplodactylidae	Gekkota
Oedura_murrumanu	13607	6712	7.797404	Diplodactylidae	Gekkota
Oedura_tryoni	13608	6718	13.900437	Diplodactylidae	Gekkota
Ogmodon_vitianus	8015	1103	8.273566	Elapidae	Alethinophidia
Oligodon_albocinctus	7111	206	7.668613111	Colubridae	Alethinophidia
Oligodon_arnensis	7128	221	9.07520725	Colubridae	Alethinophidia
Oligodon_barroni	7118	202	2.966244	Colubridae	Alethinophidia
Oligodon_calamarius	7130	219	3.38187	Colubridae	Alethinophidia
Oligodon_catenatus	7127	216	5.537586	Colubridae	Alethinophidia
Oligodon_chinensis	7116	200	2.620612	Colubridae	Alethinophidia
Oligodon_cinereus	7120	213	7.608361	Colubridae	Alethinophidia
Oligodon_cruentatus	7123	207	1.753921	Colubridae	Alethinophidia
Oligodon_cyclurus	7113	204	5.183473	Colubridae	Alethinophidia
Oligodon_dorsalis	7126	215	4.321738	Colubridae	Alethinophidia
Oligodon_fasciolatus	7115	201	4.285731	Colubridae	Alethinophidia
Oligodon_formosanus	7117	198	2.250201	Colubridae	Alethinophidia
Oligodon_maculatus	7125	211	6.275107	Colubridae	Alethinophidia
Oligodon_mcdougalli	7126	214	4.321738	Colubridae	Alethinophidia
Oligodon_ocellatus	7117	199	2.250201	Colubridae	Alethinophidia
Oligodon_octolineatus	7112	205	6.792237125	Colubridae	Alethinophidia
Oligodon_ornatus	7127	217	5.537586	Colubridae	Alethinophidia
Oligodon_planiceps	7124	210	2.60474	Colubridae	Alethinophidia
Oligodon_splendidus	7125	212	6.275107	Colubridae	Alethinophidia
Oligodon_sublineatus	7130	218	3.38187	Colubridae	Alethinophidia
Oligodon_taeniatus	7118	203	2.966244	Colubridae	Alethinophidia
Oligodon_taeniolatus	7129	220	7.047783333	Colubridae	Alethinophidia
Oligodon_theobaldi	7123	208	1.753921	Colubridae	Alethinophidia
Oligodon_torquatus	7124	209	2.60474	Colubridae	Alethinophidia
Oligodon_waandersi	7107	222	11.294936	Colubridae	Alethinophidia
Oligosoma_acrinasum	11486	4585	7.502903	Scincidae	Scincoidea
Oligosoma_aeneum	11499	4597	11.439721	Scincidae	Scincoidea
Oligosoma_alani	11496	4594	9.918746	Scincidae	Scincoidea
Oligosoma_chloronoton	11481	4580	10.37834	Scincidae	Scincoidea
Oligosoma_fallai	11490	4596	14.17022625	Scincidae	Scincoidea
Oligosoma_grande	11472	4571	12.04373175	Scincidae	Scincoidea
Oligosoma_hardyi	11499	4598	11.439721	Scincidae	Scincoidea
Oligosoma_homalonotum	11502	4602	7.024216	Scincidae	Scincoidea
Oligosoma_hoparatea	11479	4577	6.174688	Scincidae	Scincoidea
Oligosoma_inconspicuum	11477	4573	4.460326	Scincidae	Scincoidea
Oligosoma_infrapunctatum	11483	4586	10.757507	Scincidae	Scincoidea
Oligosoma_judgei	11487	4587	1.169934	Scincidae	Scincoidea
Oligosoma_levidensum	11498	4599	12.527479	Scincidae	Scincoidea
Oligosoma_lichenigera	11465	4606	23.26436377	Scincidae	Scincoidea
Oligosoma_lineoocellatum	11481	4581	10.37834	Scincidae	Scincoidea
Oligosoma_longipes	11479	4576	6.174688	Scincidae	Scincoidea
Oligosoma_maccanni	11475	4575	11.8001955	Scincidae	Scincoidea
Oligosoma_macgregori	11496	4593	9.918746	Scincidae	Scincoidea
Oligosoma_microlepis	11500	4600	2.548169	Scincidae	Scincoidea
Oligosoma_moco	11491	4595	13.47790029	Scincidae	Scincoidea
Oligosoma_nigriplantare	11480	4579	8.847018	Scincidae	Scincoidea
Oligosoma_notosaurus	11477	4572	4.460326	Scincidae	Scincoidea
Oligosoma_oliveri	11495	4589	5.690109	Scincidae	Scincoidea
Oligosoma_ornatum	11493	4592	9.8701865	Scincidae	Scincoidea
Oligosoma_otagense	11485	4583	7.00743	Scincidae	Scincoidea
Oligosoma_pikitanga	11487	4588	1.169934	Scincidae	Scincoidea
Oligosoma_polychroma	11480	4578	8.847018	Scincidae	Scincoidea
Oligosoma_repens	11474	4569	8.735521	Scincidae	Scincoidea
Oligosoma_smithi	11500	4601	2.548169	Scincidae	Scincoidea
Oligosoma_stenotis	11473	4570	11.013863	Scincidae	Scincoidea
Oligosoma_striatum	11502	4603	7.024216	Scincidae	Scincoidea
Oligosoma_suteri	11466	4605	19.03131174	Scincidae	Scincoidea
Oligosoma_taumakae	11486	4584	7.502903	Scincidae	Scincoidea
Oligosoma_tekakahu	11476	4574	5.921356667	Scincidae	Scincoidea
Oligosoma_toka	11474	4568	8.735521	Scincidae	Scincoidea
Oligosoma_townsi	11494	4591	7.757545667	Scincidae	Scincoidea
Oligosoma_waimatense	11485	4582	7.00743	Scincidae	Scincoidea
Oligosoma_whitakeri	11495	4590	5.690109	Scincidae	Scincoidea
Oligosoma_zelandicum	11501	4604	10.689209	Scincidae	Scincoidea
Omanosaura_cyanura	10728	3835	20.280673	Lacertidae	Lacertoidea
Omanosaura_jayakari	10728	3836	20.280673	Lacertidae	Lacertoidea
Oocatochus_rufodorsatus	7086	175	9.262074	Colubridae	Alethinophidia
Opheodrys_aestivus	7014	104	4.076248	Colubridae	Alethinophidia
Opheodrys_vernalis	7014	103	4.076248	Colubridae	Alethinophidia
Ophidiocephalus_taeniatus	13694	6823	17.6066775	Pygopodidae	Gekkota
Ophiodes_striatus	10548	3656	10.534662	Diploglossidae	Anguiformes
Ophiomorus_kardesi	12298	5411	23.027895	Scincidae	Scincoidea
Ophiomorus_punctatissimus	12298	5410	23.027895	Scincidae	Scincoidea
Ophiophagus_hannah	8093	1191	14.315846	Elapidae	Alethinophidia
Ophioscincus_ophioscincus	11957	5053	15.453647	Scincidae	Scincoidea
Ophioscincus_truncatus	11961	5056	14.395487	Scincidae	Scincoidea
Ophisaurus_attenuatus	10528	3634	8.91837	Anguidae	Anguiformes
Ophisaurus_compressus	10528	3633	8.91837	Anguidae	Anguiformes
Ophisaurus_ventralis	10527	3635	13.691486	Anguidae	Anguiformes
Ophisops_beddomei	10692	3796	15.596363	Lacertidae	Lacertoidea
Ophisops_elegans	10691	3795	18.034511	Lacertidae	Lacertoidea
Ophisops_jerdonii	10692	3797	15.596363	Lacertidae	Lacertoidea
Ophisops_kutchensis	10689	3792	4.119926	Lacertidae	Lacertoidea
Ophisops_leschenaultii	10688	3793	23.144885	Lacertidae	Lacertoidea
Ophisops_microlepis	10690	3791	2.504184	Lacertidae	Lacertoidea
Ophisops_occidentalis	10691	3794	18.034511	Lacertidae	Lacertoidea
Ophisops_pushkarensis	10690	3790	2.504184	Lacertidae	Lacertoidea
Ophryacus_undulatus	8502	1603	7.8658525	Viperidae	Alethinophidia
Opisthotropis_andersonii	7453	544	4.179821	Colubridae	Alethinophidia
Opisthotropis_cheni	7457	550	1.676385	Colubridae	Alethinophidia
Opisthotropis_daovantieni	7445	558	10.16202947	Colubridae	Alethinophidia
Opisthotropis_guangxiensis	7448	554	8.831524455	Colubridae	Alethinophidia
Opisthotropis_jacobi	7458	556	5.281515	Colubridae	Alethinophidia
Opisthotropis_kuatunensis	7455	553	6.687183	Colubridae	Alethinophidia
Opisthotropis_lateralis	7454	548	2.03491	Colubridae	Alethinophidia
Opisthotropis_latouchii	7456	552	2.063704	Colubridae	Alethinophidia
Opisthotropis_laui	7451	547	6.402331	Colubridae	Alethinophidia
Opisthotropis_maculosa	7446	557	10.1580875	Colubridae	Alethinophidia
Opisthotropis_maxwelli	7452	546	5.536962	Colubridae	Alethinophidia
Opisthotropis_shenzhenensis	7453	545	4.179821	Colubridae	Alethinophidia
Opisthotropis_tamdaoensis	7454	549	2.03491	Colubridae	Alethinophidia
Opisthotropis_voquyi	7458	555	5.281515	Colubridae	Alethinophidia
Opisthotropis_zhaoermii	7457	551	1.676385	Colubridae	Alethinophidia
Oplurus_cuvieri	9270	2375	11.916964	Iguanidae	Iguania
Oplurus_cyclurus	9270	2376	11.916964	Iguanidae	Iguania
Oplurus_fierinensis	9268	2372	3.687387	Iguanidae	Iguania
Oplurus_grandidieri	9268	2371	3.687387	Iguanidae	Iguania
Oplurus_quadrimaculatus	9266	2374	13.5504445	Iguanidae	Iguania
Oplurus_saxicola	9267	2373	9.765112333	Iguanidae	Iguania
Oreocalamus_hanitschi	7025	119	13.555034	Colubridae	Alethinophidia
Oreocryptophis_porphyraceus	7030	193	12.51093692	Colubridae	Alethinophidia
Oreosaurus_achlyens	11022	4128	21.886125	Gymnophthalmidae	Teioidea
Oreosaurus_mcdiarmidi	11023	4126	19.287882	Gymnophthalmidae	Teioidea
Oreosaurus_shrevei	11023	4127	19.287882	Gymnophthalmidae	Teioidea
Orientocoluber_spinalis	7261	351	8.19582275	Colubridae	Alethinophidia
Orosaura_nebulosylvestris	11640	4748	13.2501889	Scincidae	Scincoidea
Orraya_occultus	13712	6836	24.86577154	Carphodactylidae	Gekkota
Otocryptis_beddomei	9998	3109	26.55409973	NA	Iguania
Otocryptis_wiegmanni	9999	3108	19.4161457	Agamidae	Iguania
Otosaurus_cumingi	11972	5102	43.45848135	Scincidae	Scincoidea
Ouroborus_cataphractus	12352	5460	25.53027	Cordylidae	Scincoidea
Ovophis_convictus	8538	1639	7.250026	Viperidae	Alethinophidia
Ovophis_makazayazaya	8540	1641	6.271824	Viperidae	Alethinophidia
Ovophis_monticola	8539	1638	5.180602	Viperidae	Alethinophidia
Ovophis_okinavensis	8522	1621	5.511342	Viperidae	Alethinophidia
Ovophis_tonkinensis	8540	1640	6.271824	Viperidae	Alethinophidia
Ovophis_zayuensis	8539	1637	5.180602	Viperidae	Alethinophidia
Oxybelis_aeneus	7004	93	7.346507	Colubridae	Alethinophidia
Oxybelis_brevirostris	7003	94	8.017658	Colubridae	Alethinophidia
Oxybelis_fulgidus	7005	91	2.379438	Colubridae	Alethinophidia
Oxybelis_wilsoni	7005	92	2.379438	Colubridae	Alethinophidia
Oxyrhabdium_leporinum	8344	1444	8.756287	Cyclocoridae	Alethinophidia
Oxyrhabdium_modestum	8344	1445	8.756287	Cyclocoridae	Alethinophidia
Oxyrhopus_clathratus	7681	773	5.726572	Dipsadidae	Alethinophidia
Oxyrhopus_fitzingeri	7661	764	7.0861125	Dipsadidae	Alethinophidia
Oxyrhopus_formosus	7682	772	2.538171	Dipsadidae	Alethinophidia
Oxyrhopus_guibei	7679	767	2.700809	Dipsadidae	Alethinophidia
Oxyrhopus_melanogenys	7679	766	2.700809	Dipsadidae	Alethinophidia
Oxyrhopus_occipitalis	7682	771	2.538171	Dipsadidae	Alethinophidia
Oxyrhopus_petolarius	7677	770	6.055727	Dipsadidae	Alethinophidia
Oxyrhopus_rhombifer	7680	769	2.012448	Dipsadidae	Alethinophidia
Oxyrhopus_trigeminus	7680	768	2.012448	Dipsadidae	Alethinophidia
Oxyuranus_microlepidotus	8005	1091	4.286151	Elapidae	Alethinophidia
Oxyuranus_scutellatus	8005	1090	4.286151	Elapidae	Alethinophidia
Oxyuranus_temporalis	8004	1092	4.769338	Elapidae	Alethinophidia
Pachycalamus_brevis	10975	4084	33.080201	Trogonophidae	Amphisbaenia
Pachydactylus_acuminatus	12475	5562	2.42598	Gekkonidae	Gekkota
Pachydactylus_affinis	12485	5577	11.08725	Gekkonidae	Gekkota
Pachydactylus_amoenus	12500	5595	17.901597	Gekkonidae	Gekkota
Pachydactylus_angolensis	12508	5600	2.871245	Gekkonidae	Gekkota
Pachydactylus_atorquatus	12474	5563	4.745812	Gekkonidae	Gekkota
Pachydactylus_austeni	12487	5583	25.892172	Gekkonidae	Gekkota
Pachydactylus_barnardi	12494	5584	12.797057	Gekkonidae	Gekkota
Pachydactylus_bicolor	12511	5607	8.165296	Gekkonidae	Gekkota
Pachydactylus_boehmei	12512	5608	18.893295	Gekkonidae	Gekkota
Pachydactylus_capensis	12484	5578	15.29096033	Gekkonidae	Gekkota
Pachydactylus_caraculicus	12505	5599	20.167093	Gekkonidae	Gekkota
Pachydactylus_carinatus	12482	5574	10.110341	Gekkonidae	Gekkota
Pachydactylus_etultra	12473	5559	6.702182	Gekkonidae	Gekkota
Pachydactylus_fasciatus	12478	5568	8.494066	Gekkonidae	Gekkota
Pachydactylus_formosus	12494	5585	12.797057	Gekkonidae	Gekkota
Pachydactylus_gaiasensis	12509	5603	17.657392	Gekkonidae	Gekkota
Pachydactylus_geitje	12495	5590	21.156694	Gekkonidae	Gekkota
Pachydactylus_griffini	12482	5573	10.110341	Gekkonidae	Gekkota
Pachydactylus_haackei	12513	5612	25.627455	Gekkonidae	Gekkota
Pachydactylus_kladaroderma	12514	5611	17.864614	Gekkonidae	Gekkota
Pachydactylus_kobosensis	12473	5560	6.702182	Gekkonidae	Gekkota
Pachydactylus_kochii	12497	5596	26.479375	Gekkonidae	Gekkota
Pachydactylus_labialis	12492	5587	20.40946625	Gekkonidae	Gekkota
Pachydactylus_latirostris	12500	5594	17.901597	Gekkonidae	Gekkota
Pachydactylus_macrolepis	12499	5592	7.727523	Gekkonidae	Gekkota
Pachydactylus_maculatus	12496	5589	17.101392	Gekkonidae	Gekkota
